x,F
-1.853502e+00,1.853502e+00
-1.835775e-01,1.835775e-01
1.247884e+00,-1.247884e+00
3.445100e-02,-3.445100e-02
-3.469678e-01,3.469678e-01
1.905291e-01,-1.905291e-01
-9.391090e-01,9.391090e-01
5.646212e-01,-5.646212e-01
-7.647484e-01,7.647484e-01
1.838977e+00,-1.838977e+00
5.981063e-01,-5.981063e-01
1.721294e+00,-1.721294e+00
-9.714623e-01,9.714623e-01
1.107486e+00,-1.107486e+00
-3.833406e-01,3.833406e-01
1.946091e+00,-1.946091e+00
-1.519413e+00,1.519413e+00
3.562850e-01,-3.562850e-01
-8.987181e-01,8.987181e-01
1.042599e+00,-1.042599e+00
9.909088e-01,-9.909088e-01
-5.978619e-01,5.978619e-01
-1.282410e+00,1.282410e+00
1.236100e-02,-1.236100e-02
4.638173e-01,-4.638173e-01
3.935704e-01,-3.935704e-01
-1.308113e+00,1.308113e+00
1.255008e-01,-1.255008e-01
-1.154830e+00,1.154830e+00
1.992464e-01,-1.992464e-01
3.102943e-01,-3.102943e-01
-6.889181e-01,6.889181e-01
1.916965e+00,-1.916965e+00
-1.012360e+00,1.012360e+00
-1.750955e+00,1.750955e+00
1.348758e+00,-1.348758e+00
1.971276e+00,-1.971276e+00
1.299033e+00,-1.299033e+00
1.346983e+00,-1.346983e+00
-1.807897e+00,1.807897e+00
-1.570937e-01,1.570937e-01
1.164746e+00,-1.164746e+00
-1.001798e+00,1.001798e+00
-5.935121e-01,5.935121e-01
-9.888807e-02,9.888807e-02
-2.908760e-01,2.908760e-01
-7.452502e-01,7.452502e-01
-1.834310e+00,1.834310e+00
-1.589673e+00,1.589673e+00
1.136584e+00,-1.136584e+00
8.694980e-01,-8.694980e-01
-4.612772e-01,4.612772e-01
-1.210206e+00,1.210206e+00
1.527974e+00,-1.527974e+00
9.674164e-01,-9.674164e-01
7.790534e-01,-7.790534e-01
-1.328391e+00,1.328391e+00
1.522549e+00,-1.522549e+00
-1.397651e+00,1.397651e+00
-1.298695e-01,1.298695e-01
1.928285e+00,-1.928285e+00
8.865400e-01,-8.865400e-01
9.292257e-01,-9.292257e-01
-4.326580e-01,4.326580e-01
-1.661492e+00,1.661492e+00
1.579834e+00,-1.579834e+00
3.983480e-01,-3.983480e-01
6.548886e-01,-6.548886e-01
2.672458e-02,-2.672458e-02
-1.011361e+00,1.011361e+00
1.303927e+00,-1.303927e+00
1.213891e+00,-1.213891e+00
5.580795e-01,-5.580795e-01
-1.859478e+00,1.859478e+00
3.863397e-02,-3.863397e-02
2.120497e-01,-2.120497e-01
5.099856e-01,-5.099856e-01
-6.653481e-01,6.653481e-01
1.618276e+00,-1.618276e+00
1.906666e+00,-1.906666e+00
6.071062e-01,-6.071062e-01
7.345868e-02,-7.345868e-02
-7.585843e-01,7.585843e-01
-1.887693e+00,1.887693e+00
1.405821e+00,-1.405821e+00
7.647032e-01,-7.647032e-01
-1.810267e-01,1.810267e-01
-1.288583e+00,1.288583e+00
7.416679e-01,-7.416679e-01
4.413447e-01,-4.413447e-01
1.483120e+00,-1.483120e+00
-1.177750e+00,1.177750e+00
-7.700035e-01,7.700035e-01
-6.596905e-01,6.596905e-01
-1.852001e+00,1.852001e+00
-6.378596e-02,6.378596e-02
-5.816166e-01,5.816166e-01
3.502836e-01,-3.502836e-01
-1.728785e+00,1.728785e+00
3.478640e-02,-3.478640e-02
1.702357e+00,-1.702357e+00
-5.076424e-01,5.076424e-01
-1.000221e+00,1.000221e+00
-1.538387e+00,1.538387e+00
1.212509e+00,-1.212509e+00
8.072943e-01,-8.072943e-01
1.048380e+00,-1.048380e+00
3.567298e-02,-3.567298e-02
1.511275e+00,-1.511275e+00
-1.656507e+00,1.656507e+00
-1.368069e+00,1.368069e+00
1.733651e+00,-1.733651e+00
1.774601e+00,-1.774601e+00
1.474458e+00,-1.474458e+00
-1.070801e+00,1.070801e+00
2.287489e-02,-2.287489e-02
6.687466e-01,-6.687466e-01
1.777969e+00,-1.777969e+00
1.354790e+00,-1.354790e+00
1.730659e+00,-1.730659e+00
1.761515e+00,-1.761515e+00
-6.649993e-01,6.649993e-01
-5.315365e-01,5.315365e-01
-9.426271e-01,9.426271e-01
1.646506e+00,-1.646506e+00
1.329973e+00,-1.329973e+00
-1.826869e+00,1.826869e+00
-1.464880e+00,1.464880e+00
-7.496971e-01,7.496971e-01
-6.539390e-01,6.539390e-01
1.306035e+00,-1.306035e+00
-2.217733e-02,2.217733e-02
1.231530e+00,-1.231530e+00
-9.202390e-01,9.202390e-01
2.237629e-01,-2.237629e-01
-8.479646e-01,8.479646e-01
-2.877705e-02,2.877705e-02
1.274375e+00,-1.274375e+00
1.311675e+00,-1.311675e+00
1.154155e+00,-1.154155e+00
-1.101195e+00,1.101195e+00
-1.331502e+00,1.331502e+00
-1.378261e+00,1.378261e+00
-6.470169e-01,6.470169e-01
9.033599e-01,-9.033599e-01
-5.782482e-01,5.782482e-01
1.059481e+00,-1.059481e+00
-6.400133e-03,6.400133e-03
1.803571e+00,-1.803571e+00
-1.075535e+00,1.075535e+00
-1.203735e+00,1.203735e+00
1.288243e+00,-1.288243e+00
-1.800403e-01,1.800403e-01
-1.774841e+00,1.774841e+00
-3.834893e-02,3.834893e-02
1.780831e-01,-1.780831e-01
2.751794e-01,-2.751794e-01
2.716146e-01,-2.716146e-01
-8.466321e-01,8.466321e-01
6.169443e-01,-6.169443e-01
5.921643e-01,-5.921643e-01
-4.143898e-01,4.143898e-01
-6.392657e-01,6.392657e-01
1.522118e+00,-1.522118e+00
1.564665e+00,-1.564665e+00
1.840642e+00,-1.840642e+00
-6.965015e-01,6.965015e-01
4.699057e-01,-4.699057e-01
-8.481955e-01,8.481955e-01
1.815130e+00,-1.815130e+00
1.497189e+00,-1.497189e+00
-1.424904e+00,1.424904e+00
-1.259554e+00,1.259554e+00
1.169852e+00,-1.169852e+00
1.638423e+00,-1.638423e+00
8.601639e-01,-8.601639e-01
-8.744005e-01,8.744005e-01
1.561864e+00,-1.561864e+00
-8.178849e-01,8.178849e-01
-7.147775e-01,7.147775e-01
-1.806982e+00,1.806982e+00
-1.880263e+00,1.880263e+00
1.985284e+00,-1.985284e+00
3.999171e-01,-3.999171e-01
-1.776090e+00,1.776090e+00
-1.345731e+00,1.345731e+00
-1.575982e+00,1.575982e+00
-6.274062e-01,6.274062e-01
1.519664e-01,-1.519664e-01
1.598738e+00,-1.598738e+00
-9.779337e-01,9.779337e-01
-1.903188e+00,1.903188e+00
1.584801e+00,-1.584801e+00
-1.066214e+00,1.066214e+00
2.185420e-01,-2.185420e-01
-7.572439e-01,7.572439e-01
-5.937606e-01,5.937606e-01
1.827218e+00,-1.827218e+00
1.412511e-01,-1.412511e-01
-1.397383e+00,1.397383e+00
-1.991603e+00,1.991603e+00
-1.102092e+00,1.102092e+00
-1.702889e+00,1.702889e+00
-7.250244e-01,7.250244e-01
-1.456234e+00,1.456234e+00
-1.046087e+00,1.046087e+00
9.309616e-01,-9.309616e-01
2.658773e-01,-2.658773e-01
5.673394e-02,-5.673394e-02
-1.586372e+00,1.586372e+00
1.080750e+00,-1.080750e+00
-7.672311e-01,7.672311e-01
1.646748e+00,-1.646748e+00
5.531488e-04,-5.531488e-04
-1.929286e+00,1.929286e+00
1.369591e+00,-1.369591e+00
6.516826e-01,-6.516826e-01
7.960101e-02,-7.960101e-02
-1.178043e+00,1.178043e+00
-7.889723e-01,7.889723e-01
-4.036522e-01,4.036522e-01
-6.590737e-01,6.590737e-01
-2.778241e-01,2.778241e-01
-1.604536e+00,1.604536e+00
2.590830e-01,-2.590830e-01
5.279727e-01,-5.279727e-01
6.503009e-01,-6.503009e-01
1.684826e+00,-1.684826e+00
6.689783e-01,-6.689783e-01
1.607619e+00,-1.607619e+00
7.818250e-01,-7.818250e-01
6.241426e-01,-6.241426e-01
1.875024e+00,-1.875024e+00
9.122395e-01,-9.122395e-01
-1.573959e+00,1.573959e+00
1.672829e+00,-1.672829e+00
1.374980e+00,-1.374980e+00
2.038886e-01,-2.038886e-01
1.905071e+00,-1.905071e+00
2.159881e-01,-2.159881e-01
1.603659e+00,-1.603659e+00
-8.075512e-02,8.075512e-02
6.751936e-01,-6.751936e-01
1.479436e+00,-1.479436e+00
1.102459e+00,-1.102459e+00
-3.339995e-01,3.339995e-01
-1.348865e+00,1.348865e+00
-1.048425e+00,1.048425e+00
-4.035181e-01,4.035181e-01
-1.742187e+00,1.742187e+00
1.109665e+00,-1.109665e+00
-1.538924e+00,1.538924e+00
-1.522501e+00,1.522501e+00
-1.804849e+00,1.804849e+00
6.210848e-01,-6.210848e-01
1.499024e+00,-1.499024e+00
-1.282789e+00,1.282789e+00
1.557371e+00,-1.557371e+00
-1.760061e+00,1.760061e+00
-1.421995e+00,1.421995e+00
-1.540701e+00,1.540701e+00
1.398141e+00,-1.398141e+00
2.513939e-01,-2.513939e-01
-1.793957e+00,1.793957e+00
6.909228e-01,-6.909228e-01
3.355448e-01,-3.355448e-01
-1.071723e+00,1.071723e+00
1.704271e+00,-1.704271e+00
1.332144e+00,-1.332144e+00
-3.579987e-01,3.579987e-01
1.620733e+00,-1.620733e+00
1.485405e+00,-1.485405e+00
1.383961e+00,-1.383961e+00
-1.999647e+00,1.999647e+00
1.550707e+00,-1.550707e+00
6.686642e-03,-6.686642e-03
5.881327e-01,-5.881327e-01
-1.207639e-01,1.207639e-01
1.494003e+00,-1.494003e+00
1.463670e+00,-1.463670e+00
-1.152685e+00,1.152685e+00
1.320919e+00,-1.320919e+00
6.292807e-01,-6.292807e-01
-1.476868e+00,1.476868e+00
5.371098e-02,-5.371098e-02
-1.160200e+00,1.160200e+00
8.625018e-01,-8.625018e-01
1.853166e+00,-1.853166e+00
-9.421257e-01,9.421257e-01
1.459472e+00,-1.459472e+00
6.825273e-01,-6.825273e-01
1.023283e+00,-1.023283e+00
-3.474870e-01,3.474870e-01
-1.208168e+00,1.208168e+00
-1.767389e+00,1.767389e+00
-8.234851e-01,8.234851e-01
-6.781999e-02,6.781999e-02
8.239484e-01,-8.239484e-01
1.449612e+00,-1.449612e+00
1.572886e-01,-1.572886e-01
4.222847e-01,-4.222847e-01
-1.510018e+00,1.510018e+00
6.201302e-01,-6.201302e-01
-1.621876e+00,1.621876e+00
9.841471e-01,-9.841471e-01
-1.483388e-01,1.483388e-01
-2.636557e-01,2.636557e-01
-1.910634e+00,1.910634e+00
8.162161e-01,-8.162161e-01
1.082985e+00,-1.082985e+00
-1.587909e+00,1.587909e+00
-1.891263e+00,1.891263e+00
1.413650e+00,-1.413650e+00
-1.789957e+00,1.789957e+00
-3.337383e-01,3.337383e-01
-1.965330e+00,1.965330e+00
-1.663419e+00,1.663419e+00
-3.259133e-01,3.259133e-01
9.505681e-01,-9.505681e-01
7.072908e-01,-7.072908e-01
3.608682e-01,-3.608682e-01
-9.147315e-01,9.147315e-01
1.231825e-01,-1.231825e-01
6.639609e-01,-6.639609e-01
8.974770e-01,-8.974770e-01
-1.927983e+00,1.927983e+00
1.409813e+00,-1.409813e+00
-6.809430e-01,6.809430e-01
-1.104616e+00,1.104616e+00
3.190389e-02,-3.190389e-02
8.650593e-01,-8.650593e-01
8.837817e-01,-8.837817e-01
-9.783735e-01,9.783735e-01
-2.129468e-02,2.129468e-02
-1.979765e+00,1.979765e+00
6.871581e-01,-6.871581e-01
-1.314265e+00,1.314265e+00
-2.960025e-01,2.960025e-01
7.529147e-01,-7.529147e-01
-1.148707e+00,1.148707e+00
8.750493e-01,-8.750493e-01
1.843825e+00,-1.843825e+00
-6.572884e-01,6.572884e-01
-1.784398e+00,1.784398e+00
-1.756716e+00,1.756716e+00
-1.091345e+00,1.091345e+00
-1.746984e+00,1.746984e+00
-7.253208e-01,7.253208e-01
-1.958114e+00,1.958114e+00
-8.452166e-01,8.452166e-01
6.173686e-01,-6.173686e-01
2.312578e-01,-2.312578e-01
-1.122915e+00,1.122915e+00
-1.349903e+00,1.349903e+00
-4.712583e-01,4.712583e-01
-1.975537e-01,1.975537e-01
5.820451e-01,-5.820451e-01
-1.402214e-01,1.402214e-01
-8.159748e-02,8.159748e-02
-1.003843e+00,1.003843e+00
1.185313e+00,-1.185313e+00
-1.161092e+00,1.161092e+00
-1.476556e+00,1.476556e+00
6.691623e-01,-6.691623e-01
-1.477019e-01,1.477019e-01
-1.546585e+00,1.546585e+00
-1.214878e-01,1.214878e-01
1.498581e-01,-1.498581e-01
3.031544e-01,-3.031544e-01
6.499792e-01,-6.499792e-01
8.222641e-01,-8.222641e-01
-3.639709e-01,3.639709e-01
1.598670e+00,-1.598670e+00
3.570545e-01,-3.570545e-01
9.601779e-01,-9.601779e-01
1.644686e+00,-1.644686e+00
5.455890e-01,-5.455890e-01
-1.978734e+00,1.978734e+00
-4.917370e-01,4.917370e-01
-1.405058e+00,1.405058e+00
1.222449e+00,-1.222449e+00
1.032744e+00,-1.032744e+00
3.584622e-01,-3.584622e-01
-3.670617e-01,3.670617e-01
6.614624e-01,-6.614624e-01
-9.058931e-01,9.058931e-01
1.539307e+00,-1.539307e+00
-1.512296e+00,1.512296e+00
-1.463658e+00,1.463658e+00
-7.018765e-01,7.018765e-01
3.301827e-01,-3.301827e-01
8.778440e-01,-8.778440e-01
1.162044e+00,-1.162044e+00
-1.619465e+00,1.619465e+00
-9.947126e-01,9.947126e-01
1.506691e-01,-1.506691e-01
1.012383e+00,-1.012383e+00
1.984262e+00,-1.984262e+00
1.368291e+00,-1.368291e+00
6.998207e-02,-6.998207e-02
-3.154080e-01,3.154080e-01
1.101669e+00,-1.101669e+00
-2.097865e-01,2.097865e-01
-5.571974e-01,5.571974e-01
1.760068e+00,-1.760068e+00
1.421874e+00,-1.421874e+00
-1.036680e+00,1.036680e+00
-8.125845e-03,8.125845e-03
-1.326186e+00,1.326186e+00
1.189322e+00,-1.189322e+00
1.659919e+00,-1.659919e+00
9.664631e-01,-9.664631e-01
-1.053206e+00,1.053206e+00
1.174167e-01,-1.174167e-01
5.323830e-02,-5.323830e-02
-1.772419e+00,1.772419e+00
-3.524768e-01,3.524768e-01
1.423982e+00,-1.423982e+00
8.690168e-01,-8.690168e-01
-9.519844e-02,9.519844e-02
6.494211e-01,-6.494211e-01
-1.153564e+00,1.153564e+00
1.107323e+00,-1.107323e+00
1.403579e+00,-1.403579e+00
1.934589e+00,-1.934589e+00
-7.498506e-01,7.498506e-01
4.959126e-02,-4.959126e-02
-1.416068e+00,1.416068e+00
1.003721e+00,-1.003721e+00
1.472164e+00,-1.472164e+00
-6.804769e-01,6.804769e-01
1.942497e+00,-1.942497e+00
-2.954074e-01,2.954074e-01
1.418813e+00,-1.418813e+00
-6.585895e-01,6.585895e-01
1.568542e+00,-1.568542e+00
3.614193e-01,-3.614193e-01
-1.480440e+00,1.480440e+00
-1.133787e+00,1.133787e+00
-1.758074e+00,1.758074e+00
-1.730254e+00,1.730254e+00
-1.749580e+00,1.749580e+00
3.923146e-01,-3.923146e-01
-1.805528e+00,1.805528e+00
1.773515e+00,-1.773515e+00
-1.860963e+00,1.860963e+00
3.579695e-01,-3.579695e-01
-1.705808e+00,1.705808e+00
1.089571e+00,-1.089571e+00
-1.331638e+00,1.331638e+00
-6.067741e-01,6.067741e-01
-2.515627e-01,2.515627e-01
1.302083e+00,-1.302083e+00
1.817018e+00,-1.817018e+00
-8.341969e-01,8.341969e-01
-1.426449e+00,1.426449e+00
-1.122339e+00,1.122339e+00
6.348596e-01,-6.348596e-01
-1.236940e+00,1.236940e+00
3.303466e-01,-3.303466e-01
1.029294e+00,-1.029294e+00
4.841661e-01,-4.841661e-01
-1.412887e+00,1.412887e+00
-1.863317e+00,1.863317e+00
-9.873684e-01,9.873684e-01
5.434091e-01,-5.434091e-01
6.145699e-01,-6.145699e-01
1.501669e+00,-1.501669e+00
1.484986e+00,-1.484986e+00
1.291218e-01,-1.291218e-01
-1.454592e+00,1.454592e+00
8.921651e-01,-8.921651e-01
-1.937115e+00,1.937115e+00
1.169205e+00,-1.169205e+00
-1.558532e+00,1.558532e+00
-1.757440e+00,1.757440e+00
-9.584016e-01,9.584016e-01
-1.593919e+00,1.593919e+00
1.997021e-01,-1.997021e-01
-9.323613e-01,9.323613e-01
1.285312e+00,-1.285312e+00
-1.039038e+00,1.039038e+00
5.336815e-01,-5.336815e-01
1.236814e+00,-1.236814e+00
-2.535143e-01,2.535143e-01
3.759484e-01,-3.759484e-01
1.201321e+00,-1.201321e+00
9.357648e-01,-9.357648e-01
8.601068e-01,-8.601068e-01
1.190840e+00,-1.190840e+00
9.343442e-01,-9.343442e-01
1.695019e+00,-1.695019e+00
1.118900e+00,-1.118900e+00
5.863814e-01,-5.863814e-01
1.268633e+00,-1.268633e+00
-1.751759e+00,1.751759e+00
-5.286319e-01,5.286319e-01
1.845815e+00,-1.845815e+00
1.967383e+00,-1.967383e+00
-9.392579e-01,9.392579e-01
5.768106e-01,-5.768106e-01
-1.819149e+00,1.819149e+00
3.300572e-01,-3.300572e-01
7.747100e-01,-7.747100e-01
-8.231025e-01,8.231025e-01
-1.346621e+00,1.346621e+00
1.311421e+00,-1.311421e+00
-1.555270e-01,1.555270e-01
5.293390e-01,-5.293390e-01
-1.007417e+00,1.007417e+00
-9.460031e-01,9.460031e-01
1.737667e+00,-1.737667e+00
1.933460e+00,-1.933460e+00
9.897837e-01,-9.897837e-01
8.803161e-01,-8.803161e-01
-2.955534e-01,2.955534e-01
-1.320335e+00,1.320335e+00
1.960711e+00,-1.960711e+00
-1.021383e+00,1.021383e+00
1.284595e-01,-1.284595e-01
-1.266937e+00,1.266937e+00
-7.744572e-01,7.744572e-01
-1.756087e+00,1.756087e+00
1.097424e+00,-1.097424e+00
9.371503e-01,-9.371503e-01
1.091286e+00,-1.091286e+00
1.198871e+00,-1.198871e+00
-5.200054e-01,5.200054e-01
1.455557e-01,-1.455557e-01
1.171568e+00,-1.171568e+00
3.293336e-01,-3.293336e-01
2.174722e-01,-2.174722e-01
-1.407913e+00,1.407913e+00
1.593555e+00,-1.593555e+00
-1.122783e+00,1.122783e+00
-3.980063e-01,3.980063e-01
-1.795118e+00,1.795118e+00
-7.000687e-01,7.000687e-01
1.022353e+00,-1.022353e+00
1.119846e+00,-1.119846e+00
1.866790e-01,-1.866790e-01
-2.882320e-01,2.882320e-01
-5.926690e-01,5.926690e-01
-1.610375e+00,1.610375e+00
1.196820e-01,-1.196820e-01
-2.669803e-02,2.669803e-02
1.379304e+00,-1.379304e+00
2.901920e-01,-2.901920e-01
-1.528291e-01,1.528291e-01
-3.581221e-01,3.581221e-01
1.447032e+00,-1.447032e+00
-1.817510e+00,1.817510e+00
1.559268e+00,-1.559268e+00
-2.771449e-01,2.771449e-01
-1.578857e+00,1.578857e+00
-1.656121e+00,1.656121e+00
1.755433e+00,-1.755433e+00
2.100907e-02,-2.100907e-02
-1.260527e+00,1.260527e+00
-5.384479e-01,5.384479e-01
8.177497e-01,-8.177497e-01
4.480344e-01,-4.480344e-01
7.124143e-01,-7.124143e-01
-1.684141e+00,1.684141e+00
-1.189711e+00,1.189711e+00
-8.086294e-01,8.086294e-01
-1.839813e+00,1.839813e+00
7.759547e-01,-7.759547e-01
-1.557959e+00,1.557959e+00
1.181576e+00,-1.181576e+00
-1.349048e+00,1.349048e+00
-7.064707e-01,7.064707e-01
-2.808952e-01,2.808952e-01
-6.537089e-01,6.537089e-01
1.324299e+00,-1.324299e+00
6.913655e-01,-6.913655e-01
-8.957558e-01,8.957558e-01
2.423399e-01,-2.423399e-01
9.832229e-01,-9.832229e-01
1.223526e+00,-1.223526e+00
1.862120e+00,-1.862120e+00
-1.008573e+00,1.008573e+00
1.059974e+00,-1.059974e+00
-6.441346e-01,6.441346e-01
1.999562e+00,-1.999562e+00
-1.636840e+00,1.636840e+00
1.714916e+00,-1.714916e+00
3.830255e-01,-3.830255e-01
1.141672e+00,-1.141672e+00
-8.788311e-01,8.788311e-01
1.685130e+00,-1.685130e+00
1.496941e+00,-1.496941e+00
9.453311e-01,-9.453311e-01
-1.795917e+00,1.795917e+00
1.667601e+00,-1.667601e+00
1.755525e+00,-1.755525e+00
1.003707e+00,-1.003707e+00
1.738507e+00,-1.738507e+00
1.893228e+00,-1.893228e+00
6.434244e-01,-6.434244e-01
-8.830235e-01,8.830235e-01
-1.914982e+00,1.914982e+00
1.504343e+00,-1.504343e+00
-2.609991e-01,2.609991e-01
-1.863819e+00,1.863819e+00
-9.594253e-01,9.594253e-01
1.672517e+00,-1.672517e+00
-3.036722e-02,3.036722e-02
-1.387240e+00,1.387240e+00
4.471953e-01,-4.471953e-01
-1.811055e+00,1.811055e+00
1.897948e+00,-1.897948e+00
1.892215e+00,-1.892215e+00
-8.566678e-01,8.566678e-01
5.932156e-01,-5.932156e-01
1.980247e+00,-1.980247e+00
1.998856e+00,-1.998856e+00
-7.905113e-01,7.905113e-01
-2.174127e-02,2.174127e-02
4.799626e-01,-4.799626e-01
6.632211e-01,-6.632211e-01
-2.753258e-01,2.753258e-01
-1.121587e+00,1.121587e+00
-1.554880e+00,1.554880e+00
-4.125366e-01,4.125366e-01
-4.941431e-01,4.941431e-01
1.630865e+00,-1.630865e+00
-7.672533e-01,7.672533e-01
-1.842488e+00,1.842488e+00
1.709413e+00,-1.709413e+00
1.729910e-02,-1.729910e-02
-3.091715e-01,3.091715e-01
1.577838e+00,-1.577838e+00
1.601911e+00,-1.601911e+00
-6.407379e-01,6.407379e-01
8.028764e-01,-8.028764e-01
-3.657998e-01,3.657998e-01
1.764851e+00,-1.764851e+00
-1.389642e+00,1.389642e+00
1.316654e+00,-1.316654e+00
4.935823e-01,-4.935823e-01
3.048305e-01,-3.048305e-01
-7.989461e-01,7.989461e-01
-1.087122e+00,1.087122e+00
1.862618e+00,-1.862618e+00
6.891484e-01,-6.891484e-01
1.300725e+00,-1.300725e+00
1.898429e+00,-1.898429e+00
7.677128e-01,-7.677128e-01
-1.406120e+00,1.406120e+00
1.638467e+00,-1.638467e+00
-4.981092e-01,4.981092e-01
-9.992091e-01,9.992091e-01
1.848277e+00,-1.848277e+00
-1.333267e+00,1.333267e+00
1.249833e+00,-1.249833e+00
4.202108e-01,-4.202108e-01
1.976744e+00,-1.976744e+00
1.249422e+00,-1.249422e+00
1.164151e+00,-1.164151e+00
1.040257e+00,-1.040257e+00
9.989607e-01,-9.989607e-01
9.310553e-01,-9.310553e-01
-1.681819e+00,1.681819e+00
6.102202e-01,-6.102202e-01
1.838013e+00,-1.838013e+00
1.037975e+00,-1.037975e+00
5.734283e-01,-5.734283e-01
1.724889e+00,-1.724889e+00
-2.242651e-01,2.242651e-01
-9.919579e-01,9.919579e-01
1.921491e+00,-1.921491e+00
5.986560e-01,-5.986560e-01
-1.185838e+00,1.185838e+00
1.094019e+00,-1.094019e+00
1.204815e+00,-1.204815e+00
-1.188845e+00,1.188845e+00
-1.632792e+00,1.632792e+00
1.236073e+00,-1.236073e+00
-1.948909e+00,1.948909e+00
-1.790198e+00,1.790198e+00
-1.723053e+00,1.723053e+00
-1.718655e+00,1.718655e+00
-3.558438e-01,3.558438e-01
-8.385804e-01,8.385804e-01
6.455904e-01,-6.455904e-01
1.400964e+00,-1.400964e+00
6.644522e-01,-6.644522e-01
-1.755719e+00,1.755719e+00
-8.314420e-01,8.314420e-01
7.430872e-01,-7.430872e-01
1.698987e+00,-1.698987e+00
-1.587623e+00,1.587623e+00
7.200427e-03,-7.200427e-03
-9.028676e-01,9.028676e-01
-7.874256e-01,7.874256e-01
-1.968757e+00,1.968757e+00
-1.561396e+00,1.561396e+00
-2.660207e-01,2.660207e-01
1.528921e+00,-1.528921e+00
7.619041e-01,-7.619041e-01
1.862015e+00,-1.862015e+00
7.723882e-01,-7.723882e-01
-1.949450e+00,1.949450e+00
-1.173061e+00,1.173061e+00
-1.015381e+00,1.015381e+00
1.521261e+00,-1.521261e+00
2.894088e-01,-2.894088e-01
-1.600126e+00,1.600126e+00
-1.670583e+00,1.670583e+00
-1.479804e+00,1.479804e+00
1.365078e-01,-1.365078e-01
-1.520870e+00,1.520870e+00
1.039025e+00,-1.039025e+00
-1.480111e+00,1.480111e+00
5.199362e-01,-5.199362e-01
-1.763922e+00,1.763922e+00
2.674485e-01,-2.674485e-01
2.829783e-01,-2.829783e-01
4.359823e-01,-4.359823e-01
1.266010e+00,-1.266010e+00
5.447048e-01,-5.447048e-01
-4.378168e-01,4.378168e-01
1.595994e+00,-1.595994e+00
-7.045740e-01,7.045740e-01
-1.630540e+00,1.630540e+00
1.882361e+00,-1.882361e+00
-6.556621e-01,6.556621e-01
-8.626902e-01,8.626902e-01
-1.883077e+00,1.883077e+00
1.912630e+00,-1.912630e+00
2.333714e-01,-2.333714e-01
7.624331e-01,-7.624331e-01
-7.291878e-03,7.291878e-03
-2.730952e-01,2.730952e-01
1.313852e+00,-1.313852e+00
5.304049e-01,-5.304049e-01
2.795229e-01,-2.795229e-01
-8.228035e-01,8.228035e-01
1.759516e+00,-1.759516e+00
1.854846e+00,-1.854846e+00
8.978707e-01,-8.978707e-01
-1.725069e-01,1.725069e-01
2.824496e-01,-2.824496e-01
-1.726087e+00,1.726087e+00
-1.095691e+00,1.095691e+00
7.163007e-01,-7.163007e-01
-1.871717e+00,1.871717e+00
7.000080e-01,-7.000080e-01
1.264573e+00,-1.264573e+00
-8.786450e-01,8.786450e-01
9.777621e-01,-9.777621e-01
1.837288e+00,-1.837288e+00
1.892418e+00,-1.892418e+00
-1.606519e+00,1.606519e+00
-1.948536e+00,1.948536e+00
-1.078878e+00,1.078878e+00
