t,v,t_prime
7.569275e-01,7.461992e-01,1.137001e+00
9.894837e-01,3.741474e-01,1.066979e+00
1.427971e+00,1.946168e-01,1.455807e+00
1.609576e+00,3.412286e-01,1.712350e+00
7.963619e-01,2.819304e-01,8.300323e-01
1.631448e+00,7.572475e-01,2.497899e+00
9.382874e-01,5.203909e-01,1.098790e+00
1.911855e+00,6.452380e-01,2.502488e+00
1.750606e+00,8.732157e-01,3.592210e+00
9.255427e-01,4.741017e-01,1.051192e+00
6.759771e-01,5.661725e-01,8.200751e-01
1.940403e+00,9.050800e-01,4.563063e+00
9.809798e-01,9.990083e-02,9.859119e-01
1.767464e+00,1.609115e-01,1.790800e+00
5.879510e-01,8.609416e-01,1.155783e+00
6.332484e-01,8.608639e-01,1.244506e+00
1.014659e+00,2.688182e-01,1.053435e+00
9.465718e-01,7.148018e-01,1.353547e+00
1.030857e+00,3.169237e-01,1.086885e+00
9.800513e-01,5.062432e-01,1.136435e+00
6.031451e-01,1.864105e-01,6.139057e-01
1.707976e+00,3.268389e-01,1.807229e+00
1.972714e+00,5.720416e-01,2.405091e+00
1.311077e+00,2.355984e-01,1.349052e+00
5.700526e-01,7.199902e-01,8.214201e-01
1.027043e+00,5.599811e-02,1.028657e+00
1.826128e+00,3.367777e-01,1.939420e+00
1.639062e+00,8.113257e-01,2.803760e+00
1.987805e+00,8.828812e-01,4.233007e+00
1.751562e+00,3.132759e-01,1.844406e+00
1.165157e+00,1.431868e-01,1.177288e+00
1.784696e+00,2.874774e-01,1.863353e+00
1.693092e+00,4.445848e-01,1.890167e+00
1.779441e+00,9.173842e-01,4.470925e+00
1.594983e+00,2.237301e-01,1.636466e+00
1.624251e+00,2.884937e-01,1.696378e+00
9.406580e-01,6.180612e-01,1.196568e+00
9.018016e-01,8.914419e-01,1.990139e+00
9.815877e-01,1.668197e-01,9.955377e-01
1.854290e+00,7.583586e-01,2.844712e+00
1.386755e+00,8.873833e-01,3.007934e+00
1.481987e+00,6.906812e-01,2.049322e+00
1.938458e+00,3.152733e-01,2.042630e+00
7.740878e-01,4.659961e-01,8.748863e-01
1.563950e+00,2.831725e-01,1.630696e+00
5.696709e-01,3.779146e-01,6.153014e-01
7.641736e-01,5.257662e-01,8.983628e-01
8.144074e-01,1.582771e-02,8.145095e-01
1.726116e+00,8.344719e-02,1.732158e+00
7.027674e-01,1.246213e-01,7.082890e-01
7.046052e-01,6.811280e-01,9.623593e-01
1.884883e+00,9.967632e-03,1.884977e+00
9.481340e-01,6.985020e-01,1.324935e+00
1.670141e+00,1.671550e-01,1.693974e+00
1.264046e+00,6.180792e-01,1.607964e+00
8.492254e-01,1.543535e-01,8.595262e-01
1.682282e+00,6.505778e-01,2.215162e+00
5.188239e-01,9.142281e-01,1.280414e+00
1.727648e+00,6.251924e-02,1.731034e+00
1.076269e+00,9.644846e-02,1.081310e+00
1.940242e+00,6.083123e-01,2.444561e+00
1.232453e+00,4.806266e-01,1.405425e+00
9.101360e-01,8.212571e-01,1.595167e+00
7.778284e-01,2.442885e-01,8.021309e-01
9.210296e-01,5.936716e-01,1.144552e+00
1.549267e+00,2.150401e-01,1.586380e+00
1.816520e+00,5.907848e-01,2.251431e+00
1.067755e+00,3.113396e-01,1.123600e+00
1.644955e+00,7.586178e-02,1.649708e+00
1.555757e+00,6.553793e-01,2.059786e+00
1.208725e+00,4.395119e-01,1.345665e+00
1.518523e+00,8.024145e-01,2.544582e+00
9.395780e-01,3.824446e-01,1.016883e+00
1.497197e+00,2.051862e-02,1.497512e+00
6.019660e-01,8.570697e-01,1.168411e+00
1.144837e+00,5.150496e-03,1.144852e+00
1.546862e+00,4.901995e-01,1.774718e+00
1.867156e+00,8.080981e-01,3.169786e+00
1.894738e+00,6.695786e-01,2.551007e+00
5.687561e-01,5.272296e-01,6.693431e-01
6.639728e-01,3.361316e-01,7.049928e-01
1.912126e+00,2.402097e-02,1.912678e+00
5.194953e-01,3.945895e-01,5.653709e-01
1.291377e+00,4.032963e-02,1.292429e+00
1.695711e+00,6.257535e-01,2.173931e+00
1.898216e+00,6.749299e-01,2.572520e+00
5.357574e-01,9.375900e-02,5.381279e-01
6.133305e-01,4.167776e-01,6.747248e-01
1.932523e+00,2.778171e-01,2.011716e+00
1.436540e+00,2.768711e-01,1.494984e+00
6.782753e-01,5.164390e-01,7.920779e-01
1.183874e+00,1.028006e-01,1.190179e+00
1.013629e+00,9.582450e-02,1.018315e+00
8.366543e-01,6.421692e-01,1.091436e+00
1.239961e+00,2.230096e-01,1.271995e+00
1.980269e+00,5.292065e-01,2.333866e+00
1.762099e+00,7.128200e-01,2.512450e+00
1.359792e+00,6.347106e-01,1.759680e+00
5.084871e-01,3.071772e-01,5.343202e-01
1.356989e+00,1.539910e-01,1.373370e+00
1.469871e+00,3.842118e-01,1.592070e+00
1.160969e+00,2.620986e-01,1.203025e+00
1.418683e+00,2.239080e-01,1.455642e+00
1.401821e+00,6.469817e-01,1.838440e+00
6.079735e-01,9.112271e-01,1.476007e+00
5.004833e-01,4.264661e-01,5.533238e-01
1.983028e+00,2.199984e-01,2.032832e+00
1.900356e+00,1.871395e-02,1.900689e+00
1.087668e+00,6.734926e-02,1.090143e+00
1.099393e+00,5.992582e-01,1.373287e+00
1.339270e+00,8.371449e-01,2.448475e+00
9.774456e-01,9.761368e-02,9.821359e-01
1.060155e+00,2.222341e-01,1.087345e+00
1.024084e+00,2.510802e-01,1.057975e+00
1.271135e+00,4.807749e-01,1.449671e+00
5.253457e-01,5.760235e-01,6.426772e-01
1.576375e+00,7.071982e-01,2.229620e+00
5.176240e-01,1.295637e-01,5.220241e-01
7.645063e-01,7.973844e-01,1.266847e+00
1.708255e+00,4.115443e-01,1.874341e+00
1.268039e+00,5.752240e-01,1.550177e+00
1.593600e+00,6.114340e-01,2.013913e+00
1.965055e+00,8.784243e-01,4.112013e+00
1.273537e+00,2.739114e-01,1.324180e+00
1.526834e+00,1.477662e-01,1.543781e+00
1.581544e+00,1.985744e-01,1.613679e+00
1.230073e+00,3.650635e-01,1.321263e+00
1.974655e+00,7.221946e-01,2.854827e+00
1.668940e+00,4.745226e-01,1.895998e+00
1.651731e+00,5.160736e-01,1.928367e+00
1.009026e+00,3.219777e-04,1.009026e+00
5.137947e-01,7.140414e-01,7.338839e-01
1.656421e+00,2.136015e-01,1.695553e+00
9.945662e-01,3.008746e-01,1.042890e+00
1.807498e+00,6.162003e-01,2.294974e+00
1.747592e+00,2.607304e-01,1.810204e+00
6.817104e-01,7.618881e-01,1.052495e+00
1.264306e+00,1.719548e-01,1.283422e+00
6.796099e-01,5.335418e-01,8.035364e-01
8.615405e-01,2.302472e-01,8.853273e-01
1.937101e+00,3.294849e-01,2.051664e+00
1.550776e+00,1.502356e-01,1.568579e+00
1.276959e+00,7.935352e-01,2.098453e+00
1.470585e+00,8.940300e-01,3.282503e+00
1.829887e+00,3.874513e-01,1.984929e+00
9.617733e-01,6.965513e-01,1.340437e+00
1.373001e+00,7.626955e-01,2.122898e+00
1.263518e+00,3.437310e-01,1.345502e+00
1.232537e+00,3.420937e-01,1.311676e+00
1.282910e+00,5.407018e-02,1.284790e+00
1.179141e+00,4.033826e-01,1.288634e+00
1.331823e+00,6.378813e-01,1.729338e+00
7.629581e-01,1.181682e-02,7.630114e-01
1.914362e+00,2.726772e-02,1.915075e+00
1.824358e+00,1.248110e-01,1.838736e+00
1.421050e+00,8.026546e-01,2.382537e+00
9.662700e-01,7.943998e-02,9.693335e-01
1.183401e+00,3.732494e-01,1.275586e+00
1.902139e+00,7.843147e-01,3.066169e+00
7.036528e-01,3.202589e-01,7.427747e-01
8.074480e-01,4.539581e-01,9.062034e-01
1.314555e+00,3.828553e-01,1.422974e+00
6.969485e-01,7.073559e-01,9.859814e-01
1.748571e+00,1.884203e-01,1.780462e+00
1.294145e+00,4.061951e-01,1.416244e+00
1.854780e+00,8.654565e-01,3.702273e+00
1.851022e+00,3.575817e-01,1.982072e+00
5.905953e-01,4.866693e-01,6.760584e-01
1.149904e+00,5.413062e-01,1.367589e+00
9.053247e-01,2.621188e-01,9.381257e-01
1.805097e+00,6.052372e-01,2.267582e+00
6.414641e-01,9.416473e-01,1.905710e+00
1.469711e+00,7.447716e-01,2.202410e+00
1.271553e+00,4.377679e-01,1.414270e+00
1.532857e+00,5.469451e-01,1.831002e+00
1.785526e+00,3.709195e-01,1.922680e+00
1.681641e+00,6.377767e-01,2.183322e+00
1.651055e+00,6.830178e-01,2.260475e+00
1.529282e+00,8.746301e-01,3.154519e+00
9.720904e-01,7.827271e-03,9.721202e-01
9.638211e-01,6.184532e-01,1.226514e+00
1.941591e+00,3.304959e-01,2.057189e+00
9.332063e-01,8.216191e-01,1.637098e+00
1.891448e+00,8.394206e-01,3.480239e+00
1.118906e+00,9.004355e-01,2.572259e+00
1.614814e+00,5.658370e-01,1.958496e+00
5.336987e-01,8.286792e-01,9.535035e-01
1.517228e+00,1.526463e-01,1.535220e+00
9.332817e-01,3.231126e-01,9.861798e-01
1.586793e+00,2.940032e-01,1.660165e+00
1.412400e+00,2.901262e-01,1.475880e+00
6.731544e-01,3.433414e-01,7.167235e-01
1.130872e+00,3.521331e-01,1.208261e+00
1.306979e+00,8.535396e-01,2.508462e+00
7.987611e-01,6.522394e-01,1.053756e+00
1.324764e+00,3.085544e-01,1.392720e+00
1.401387e+00,4.933479e-01,1.611101e+00
7.768697e-01,2.355694e-01,7.993658e-01
9.602378e-01,2.617626e-01,9.949286e-01
1.698702e+00,5.228558e-01,1.992796e+00
8.150803e-01,6.512939e-01,1.074134e+00
1.880470e+00,6.886848e-01,2.593534e+00
5.030891e-01,6.624053e-01,6.715505e-01
1.848135e+00,7.775500e-01,2.939047e+00
1.048577e+00,2.771927e-01,1.091342e+00
1.600872e+00,2.810790e-01,1.668123e+00
1.486824e+00,6.300212e-01,1.914584e+00
1.977895e+00,7.778952e-01,3.147539e+00
9.705869e-01,1.913147e-01,9.888522e-01
8.295271e-01,9.107236e-01,2.008460e+00
1.371024e+00,6.188687e-01,1.745428e+00
5.970574e-01,2.477294e-02,5.972407e-01
1.608390e+00,8.462474e-01,3.018805e+00
6.592687e-01,8.301392e-01,1.182425e+00
7.266196e-01,4.362263e-01,8.075013e-01
1.441759e+00,2.381912e-01,1.484485e+00
1.297872e+00,1.744357e-01,1.318080e+00
5.621803e-01,3.602846e-03,5.621840e-01
1.805603e+00,1.773011e-01,1.834671e+00
1.927603e+00,4.410801e-01,2.147824e+00
1.172031e+00,6.538087e-01,1.548954e+00
1.883381e+00,8.119410e-01,3.226406e+00
7.652831e-01,2.708627e-01,7.950018e-01
7.782090e-01,7.668673e-01,1.212531e+00
1.396810e+00,3.716058e-01,1.504550e+00
1.337259e+00,3.533793e-01,1.429490e+00
1.286726e+00,6.475144e-01,1.688500e+00
6.774394e-01,7.060028e-01,9.565529e-01
5.198763e-01,8.535305e-01,9.977611e-01
9.067569e-01,3.598775e-01,9.718728e-01
1.577485e+00,8.406891e-01,2.913079e+00
1.940969e+00,6.149297e-01,2.461341e+00
1.006701e+00,3.234336e-01,1.063884e+00
6.965314e-01,3.715263e-01,7.502311e-01
1.162281e+00,4.318326e-01,1.288626e+00
1.018587e+00,6.134365e-01,1.289769e+00
1.603571e+00,4.599882e-02,1.605270e+00
1.887737e+00,5.501487e-01,2.260582e+00
1.675025e+00,3.473689e-01,1.786258e+00
1.490633e+00,2.897169e-01,1.557428e+00
1.643311e+00,5.392465e-01,1.951333e+00
1.825136e+00,1.278899e-01,1.840247e+00
6.852495e-01,9.087809e-01,1.642207e+00
1.095200e+00,9.253816e-01,2.889429e+00
1.579928e+00,1.707073e-01,1.603464e+00
7.615170e-01,4.433499e-01,8.495768e-01
5.060718e-01,7.799830e-01,8.086788e-01
8.544394e-01,9.311397e-01,2.343095e+00
1.172960e+00,5.111153e-01,1.364681e+00
1.451453e+00,1.574994e-01,1.469797e+00
1.161413e+00,9.094285e-01,2.792796e+00
9.567078e-01,1.037034e-01,9.618941e-01
1.461555e+00,4.006623e-01,1.595191e+00
1.795221e+00,3.421476e-01,1.910529e+00
1.584119e+00,6.574556e-01,2.102366e+00
1.526380e+00,6.471214e-01,2.002107e+00
1.596212e+00,7.579231e-01,2.446887e+00
1.186827e+00,4.248134e-01,1.311004e+00
1.668603e+00,7.890142e-01,2.715936e+00
1.251377e+00,7.417568e-01,1.865863e+00
6.825741e-01,6.721256e-01,9.218528e-01
5.152572e-01,7.996278e-01,8.580527e-01
1.519477e+00,5.133654e-01,1.770601e+00
1.521420e+00,5.133439e-01,1.772838e+00
1.454498e+00,1.138049e-01,1.464009e+00
1.154175e+00,6.096470e-01,1.456055e+00
7.988499e-01,8.681953e-01,1.609862e+00
1.763234e+00,4.772686e-02,1.765245e+00
8.661015e-01,8.005563e-01,1.445291e+00
1.298133e+00,3.635714e-01,1.393495e+00
1.473336e+00,6.598776e-01,1.960858e+00
1.162409e+00,3.475339e-01,1.239682e+00
1.139284e+00,5.402163e-01,1.353831e+00
8.896738e-01,2.054890e-01,9.090739e-01
9.370417e-01,2.727701e-01,9.739756e-01
1.595404e+00,8.574410e-01,3.100386e+00
1.717836e+00,2.058527e-01,1.755432e+00
1.181073e+00,4.425348e-01,1.317058e+00
8.049636e-01,8.611810e-01,1.583644e+00
9.685740e-01,2.407960e-02,9.688550e-01
1.882992e+00,2.175385e-01,1.929193e+00
1.241185e+00,6.589009e-01,1.650008e+00
9.649945e-01,6.118781e-01,1.220042e+00
9.779841e-01,8.562879e-01,1.893488e+00
1.567352e+00,2.704749e-01,1.628034e+00
1.754540e+00,4.276056e-01,1.940937e+00
7.800881e-01,8.994484e-01,1.784988e+00
1.834115e+00,5.796131e-01,2.250746e+00
6.031985e-01,2.456974e-01,6.222733e-01
1.428695e+00,2.041992e-01,1.459447e+00
1.244078e+00,2.205994e-01,1.275501e+00
1.565460e+00,3.238770e-01,1.654647e+00
1.099976e+00,8.609016e-01,2.162022e+00
5.571619e-01,6.270500e-01,7.152463e-01
8.858522e-01,8.414584e-01,1.639490e+00
1.766803e+00,7.510438e-01,2.675951e+00
6.506989e-01,7.974473e-01,1.078408e+00
1.591151e+00,1.443646e-01,1.607995e+00
1.807345e+00,1.014879e-02,1.807438e+00
9.528887e-01,5.764182e-02,9.544757e-01
1.257000e+00,7.317813e-01,1.844353e+00
5.200284e-01,5.759463e-02,5.208930e-01
8.315587e-01,5.636352e-01,1.006701e+00
1.895916e+00,3.054011e-01,1.991041e+00
6.114500e-01,5.742537e-01,7.468754e-01
9.804009e-01,4.040727e-01,1.071796e+00
1.626041e+00,1.710122e-01,1.650353e+00
9.258907e-01,6.443262e-01,1.210709e+00
1.906603e+00,9.072252e-01,4.532567e+00
1.263259e+00,7.658018e-01,1.964398e+00
1.322538e+00,8.374091e-01,2.419675e+00
1.619921e+00,2.149660e-01,1.658698e+00
1.496582e+00,6.711023e-01,2.018685e+00
1.762584e+00,3.727528e-01,1.899478e+00
8.141130e-01,4.043717e-01,8.901352e-01
6.179188e-01,4.889910e-01,7.083879e-01
7.461275e-01,6.690656e-01,1.003935e+00
6.876850e-01,3.281863e-01,7.280071e-01
1.033722e+00,5.865795e-01,1.276371e+00
8.475922e-01,3.830381e-01,9.175732e-01
1.543657e+00,4.472044e-01,1.725852e+00
1.606930e+00,2.132571e-01,1.644766e+00
1.834403e+00,8.444568e-01,3.424798e+00
6.544328e-01,4.001056e-01,7.140807e-01
9.279843e-01,6.869619e-01,1.276996e+00
1.400697e+00,5.147676e-01,1.633790e+00
1.419709e+00,5.913953e-02,1.422198e+00
5.087375e-01,6.899368e-01,7.028027e-01
9.216315e-01,4.645346e-02,9.226275e-01
5.678479e-01,4.619374e-01,6.402524e-01
1.235444e+00,6.560245e-01,1.636914e+00
1.620822e+00,8.862994e-01,3.499843e+00
8.230953e-01,6.261148e-01,1.055615e+00
6.359202e-01,8.044057e-01,1.070428e+00
7.765431e-01,8.607632e-01,1.525608e+00
1.206871e+00,1.423596e-01,1.219290e+00
8.644784e-01,8.847911e-01,1.855152e+00
1.054315e+00,5.706217e-01,1.283851e+00
1.604248e+00,7.315343e-01,2.352943e+00
6.399051e-01,7.293859e-01,9.353936e-01
7.848326e-01,3.391673e-01,8.342839e-01
1.983345e+00,5.285642e-01,2.336389e+00
1.203319e+00,8.731071e-02,1.207932e+00
7.688301e-01,4.858513e-01,8.796266e-01
7.056241e-01,8.794470e-01,1.482413e+00
7.847945e-01,7.749706e-01,1.241769e+00
1.629234e+00,1.262418e-01,1.642373e+00
1.718149e+00,6.572531e-02,1.721872e+00
1.047444e+00,1.158012e-01,1.054539e+00
6.572970e-01,5.835283e-01,8.093866e-01
1.308508e+00,2.227856e-01,1.342242e+00
1.417334e+00,8.507063e-01,2.696391e+00
5.363096e-01,3.799694e-01,5.797948e-01
1.171839e+00,6.172864e-01,1.489490e+00
9.236559e-01,7.526814e-01,1.402912e+00
1.228760e+00,3.015417e-01,1.288747e+00
1.917667e+00,8.238352e-01,3.383146e+00
7.146080e-01,8.276283e-01,1.273183e+00
1.319206e+00,5.753679e-01,1.612929e+00
1.142385e+00,8.599793e-01,2.238527e+00
1.228279e+00,5.230474e-01,1.441129e+00
5.477883e-01,4.975390e-01,6.314988e-01
1.757192e+00,5.018697e-01,2.031570e+00
1.192494e+00,2.207048e-01,1.222644e+00
1.330236e+00,2.955096e-01,1.392422e+00
1.129479e+00,5.840409e-01,1.391456e+00
1.477075e+00,7.978872e-01,2.450330e+00
5.620759e-01,1.240880e-01,5.664539e-01
6.343346e-01,9.717397e-02,6.373509e-01
1.075348e+00,1.501660e-01,1.087681e+00
1.316354e+00,6.029472e-01,1.650019e+00
1.898068e+00,4.813880e-01,2.165490e+00
5.853282e-01,6.594385e-01,7.786119e-01
