omega,S
7.401030e+00,2.017123e+00
4.621219e+00,1.443869e+00
2.042123e+00,6.153327e-01
2.662614e+00,1.040331e+00
4.876280e+00,1.502969e+00
5.738495e+00,1.722960e+00
9.915205e+00,2.343773e+00
2.196316e+00,8.198565e-01
5.868361e+00,1.789881e+00
6.292514e+00,1.804473e+00
8.225682e+00,2.092222e+00
5.728930e+00,1.810472e+00
9.671258e+00,2.243907e+00
2.184993e+00,7.202071e-01
8.768584e+00,2.141031e+00
4.116523e+00,1.444169e+00
3.330993e+00,1.150238e+00
2.994236e+00,1.109865e+00
6.939330e+00,1.962285e+00
6.827607e+00,1.932096e+00
1.183706e+00,1.926943e-01
4.581504e+00,1.602017e+00
6.043873e+00,1.837454e+00
4.156687e+00,1.442455e+00
3.265623e+00,1.079005e+00
4.045682e+00,1.446707e+00
5.052228e+00,1.585454e+00
9.231007e+00,2.220859e+00
7.198016e+00,1.982856e+00
2.186103e+00,7.648782e-01
3.246727e+00,1.188539e+00
7.279268e+00,1.985926e+00
8.164265e+00,2.185201e+00
6.351149e+00,1.726768e+00
7.938316e+00,2.037542e+00
3.704837e+00,1.339113e+00
6.543058e+00,1.864200e+00
9.733107e+00,2.247753e+00
6.591312e+00,1.898494e+00
6.483538e+00,1.927944e+00
4.496970e+00,1.509078e+00
7.872633e+00,2.029180e+00
6.721083e+00,1.940939e+00
1.539523e+00,3.937645e-01
5.665228e+00,1.734456e+00
3.316645e+00,1.260539e+00
6.655497e+00,1.840128e+00
8.618015e+00,2.136973e+00
9.091259e+00,2.268585e+00
9.275248e+00,2.218939e+00
2.100212e+00,6.970107e-01
1.839044e+00,5.672253e-01
6.879656e+00,1.895600e+00
3.012413e+00,9.552674e-01
5.036858e+00,1.631323e+00
2.321714e+00,7.565895e-01
5.004367e+00,1.744158e+00
1.684307e+00,5.120713e-01
4.274664e+00,1.422496e+00
3.999282e+00,1.530929e+00
6.708883e+00,2.127182e+00
9.931374e+00,2.338520e+00
9.593746e+00,2.248754e+00
3.216715e+00,1.320851e+00
3.041142e+00,1.117920e+00
8.813393e+00,2.181646e+00
5.735481e+00,1.802697e+00
9.519407e+00,2.232493e+00
6.991063e+00,1.986481e+00
8.174838e+00,2.100511e+00
4.480302e+00,1.518421e+00
8.076112e+00,2.044830e+00
3.538386e+00,1.282977e+00
4.755167e+00,1.532989e+00
4.790519e+00,1.600923e+00
4.099042e+00,1.351222e+00
4.538458e+00,1.636156e+00
9.384150e+00,2.236522e+00
8.317707e+00,2.147493e+00
2.067410e+00,7.068460e-01
9.434993e+00,2.309979e+00
4.310508e+00,1.408035e+00
1.565085e+00,3.238406e-01
3.472740e+00,1.260912e+00
7.007304e+00,1.976659e+00
6.007031e+00,1.787904e+00
5.902382e+00,1.776243e+00
4.107057e+00,1.467680e+00
3.130258e+00,1.182919e+00
5.526472e+00,1.794239e+00
6.817178e+00,1.928587e+00
8.827192e+00,2.152115e+00
7.807511e+00,2.122695e+00
9.743046e+00,2.261878e+00
9.711412e+00,2.216205e+00
7.310646e+00,1.976829e+00
6.237524e+00,1.857821e+00
1.816293e+00,6.785527e-01
2.687380e+00,1.035590e+00
4.510054e+00,1.473304e+00
5.246225e+00,1.706713e+00
3.075268e+00,1.158743e+00
3.019570e+00,1.109248e+00
5.002942e+00,1.552441e+00
6.362343e+00,1.857142e+00
6.886660e+00,1.977397e+00
4.217908e+00,1.390091e+00
9.104524e+00,2.238368e+00
2.207760e+00,7.613332e-01
9.816533e+00,2.124683e+00
3.413275e+00,1.222732e+00
2.992977e+00,1.017940e+00
5.854478e+00,1.746260e+00
9.814243e+00,2.215401e+00
8.793281e+00,2.248144e+00
3.259989e+00,1.126259e+00
9.751287e+00,2.279301e+00
7.028471e+00,1.917793e+00
9.755991e+00,2.370931e+00
6.055815e+00,1.778205e+00
3.015281e+00,1.076185e+00
6.109765e+00,1.821560e+00
9.811596e+00,2.262741e+00
1.554905e+00,4.875575e-01
2.097410e+00,6.494868e-01
3.878567e+00,1.351301e+00
9.954689e+00,2.247162e+00
3.781242e+00,1.343109e+00
7.860910e+00,2.066808e+00
5.581833e+00,1.628919e+00
5.566850e+00,1.771591e+00
4.193619e+00,1.452846e+00
6.193064e+00,1.936412e+00
6.869908e+00,1.927509e+00
7.861509e+00,2.052909e+00
1.904974e+00,6.129830e-01
2.729071e+00,9.740149e-01
9.202755e+00,2.187300e+00
2.663163e+00,1.031170e+00
5.689011e+00,1.728135e+00
8.128176e+00,2.114860e+00
1.470543e+00,5.301074e-01
6.271115e+00,1.884050e+00
9.720274e+00,2.256766e+00
3.218456e+00,1.186337e+00
8.117135e+00,2.203017e+00
9.803283e+00,2.279965e+00
4.346088e+00,1.464789e+00
9.052237e+00,2.265624e+00
2.854865e+00,1.097765e+00
5.610529e+00,1.679429e+00
4.801616e+00,1.624757e+00
6.229960e+00,1.850371e+00
6.745732e+00,1.835105e+00
7.513361e+00,2.078714e+00
4.491697e+00,1.453197e+00
7.251372e+00,2.004243e+00
5.762300e+00,1.850492e+00
2.944031e+00,1.050243e+00
2.702932e+00,8.938206e-01
4.574824e+00,1.505488e+00
4.029420e+00,1.480520e+00
4.753459e+00,1.591684e+00
6.130950e+00,1.874037e+00
6.183779e+00,1.854277e+00
2.217326e+00,7.520790e-01
1.703412e+00,4.929710e-01
3.095586e+00,1.234855e+00
5.042665e+00,1.611228e+00
5.911627e+00,1.780956e+00
1.128614e+00,1.067529e-01
9.215238e+00,2.246367e+00
5.687127e+00,1.852250e+00
5.885600e+00,1.837971e+00
1.526286e+00,4.404195e-01
6.982931e+00,1.802192e+00
6.201110e+00,1.776035e+00
7.478303e+00,2.080385e+00
5.126391e+00,1.553268e+00
3.233943e+00,1.153515e+00
7.218586e+00,1.966012e+00
5.068736e+00,1.557723e+00
7.278483e+00,1.975751e+00
6.231785e+00,1.991881e+00
7.852396e+00,2.012375e+00
2.676021e+00,9.401817e-01
9.556329e+00,2.210588e+00
9.086871e+00,2.208410e+00
3.048600e+00,9.967224e-01
1.093092e+00,1.017007e-01
8.513264e+00,2.074330e+00
6.077301e+00,1.815072e+00
9.981647e+00,2.242593e+00
2.626327e+00,9.962552e-01
8.720421e+00,2.053484e+00
8.594503e+00,2.158333e+00
7.723760e+00,2.128575e+00
3.516794e+00,1.348385e+00
5.753577e+00,1.804680e+00
4.835102e+00,1.517817e+00
8.679590e+00,2.056983e+00
4.299116e+00,1.484307e+00
1.655313e+00,5.140365e-01
3.472854e+00,1.232485e+00
8.946518e+00,2.208826e+00
5.308891e+00,1.662466e+00
1.539957e+00,4.234744e-01
7.900348e+00,2.112630e+00
7.096223e+00,1.996506e+00
1.067649e+00,2.290491e-01
7.978921e+00,2.053340e+00
6.762549e+00,1.891228e+00
8.394867e+00,2.141882e+00
5.442268e+00,1.718266e+00
1.249283e+00,2.357288e-01
5.378120e+00,1.606409e+00
5.336852e+00,1.708086e+00
2.939785e+00,1.017364e+00
1.500314e+00,4.250765e-01
4.074059e+00,1.368765e+00
1.859460e+00,6.282570e-01
4.395281e+00,1.537380e+00
4.052111e+00,1.407678e+00
8.271169e+00,2.032204e+00
6.567907e+00,1.933801e+00
5.631562e+00,1.672929e+00
5.269752e+00,1.642619e+00
4.510969e+00,1.542049e+00
3.430151e+00,1.180717e+00
4.317081e+00,1.385607e+00
3.889313e+00,1.293664e+00
6.810098e+00,1.990162e+00
4.385610e+00,1.664877e+00
6.581300e+00,1.878784e+00
7.183588e+00,1.930996e+00
6.462804e+00,1.866055e+00
6.044380e+00,1.844464e+00
2.781580e+00,1.084954e+00
7.591112e+00,1.965273e+00
6.071982e+00,1.839227e+00
3.466545e+00,1.308339e+00
6.254452e+00,1.889209e+00
9.945896e+00,2.278026e+00
2.651783e+00,1.015001e+00
5.049640e+00,1.637939e+00
7.830704e+00,2.157061e+00
5.097957e+00,1.644983e+00
3.165846e+00,1.030691e+00
1.337487e+00,3.113631e-01
4.368971e+00,1.372060e+00
6.356714e+00,1.889688e+00
2.260752e+00,8.725286e-01
2.051224e+00,6.595005e-01
3.170797e+00,1.056223e+00
9.771015e+00,2.226554e+00
3.110556e+00,1.038991e+00
1.300558e+00,2.792497e-01
5.527340e+00,1.739901e+00
5.152276e+00,1.677534e+00
7.083415e+00,1.898371e+00
5.903353e+00,1.831636e+00
7.009407e+00,1.922143e+00
5.188400e+00,1.646443e+00
9.698559e+00,2.286373e+00
1.290230e+00,2.954931e-01
4.386908e+00,1.437644e+00
9.320404e+00,2.261571e+00
5.165063e+00,1.624076e+00
1.651778e+00,5.015962e-01
8.693276e+00,2.176098e+00
8.375708e+00,2.131032e+00
9.005793e+00,2.157324e+00
6.060301e+00,1.749372e+00
6.689970e+00,1.900602e+00
6.013255e+00,1.780034e+00
8.679542e+00,2.133772e+00
1.140640e+00,1.150339e-01
9.220939e+00,2.201906e+00
7.763901e+00,2.043916e+00
5.017658e+00,1.573004e+00
6.937199e+00,1.887888e+00
4.160181e+00,1.418425e+00
4.119116e+00,1.396390e+00
9.698336e+00,2.194980e+00
8.043216e+00,2.115552e+00
6.604282e+00,1.882188e+00
5.384688e+00,1.712183e+00
4.411442e+00,1.354211e+00
5.747530e+00,1.704010e+00
5.743289e+00,1.697670e+00
1.732780e+00,4.708916e-01
3.646385e+00,1.326125e+00
9.276195e+00,2.245595e+00
7.439640e+00,2.039909e+00
2.020471e+00,6.952143e-01
4.652193e+00,1.527048e+00
4.434373e+00,1.468896e+00
9.064905e+00,2.187471e+00
1.537156e+00,5.123035e-01
8.455803e+00,2.159395e+00
3.462470e+00,1.303590e+00
1.192049e+00,2.386579e-01
4.070948e+00,1.526838e+00
5.048817e+00,1.496975e+00
1.726813e+00,4.707710e-01
7.379724e+00,1.990867e+00
1.222616e+00,3.330804e-01
4.862937e+00,1.563917e+00
4.188145e+00,1.529120e+00
2.512329e+00,8.778229e-01
5.531761e+00,1.783730e+00
8.731747e+00,2.233801e+00
1.494442e+00,3.846077e-01
1.777179e+00,5.377398e-01
3.777249e+00,1.283640e+00
7.065875e+00,1.997490e+00
2.136353e+00,8.055416e-01
6.390114e+00,1.845919e+00
8.821596e+00,2.294183e+00
1.020212e+00,1.380788e-02
4.796807e+00,1.559093e+00
3.717841e+00,1.299238e+00
2.721704e+00,9.136262e-01
7.288943e+00,2.082674e+00
7.967500e+00,2.087532e+00
3.933667e+00,1.380749e+00
7.206424e+00,1.902841e+00
3.822118e+00,1.350134e+00
9.645940e+00,2.303088e+00
2.872425e+00,1.143884e+00
5.967839e+00,1.794397e+00
7.825033e+00,1.974897e+00
1.483809e+00,3.602370e-01
3.984812e+00,1.450196e+00
2.251352e+00,7.426057e-01
3.048608e+00,1.137163e+00
1.273537e+00,1.894221e-01
2.850692e+00,9.673813e-01
6.624935e+00,1.886992e+00
8.686518e+00,2.207427e+00
8.479296e+00,2.106129e+00
7.247432e+00,1.992038e+00
9.202240e+00,2.276353e+00
8.020645e+00,2.090116e+00
3.331328e+00,1.254023e+00
6.431211e+00,1.787237e+00
3.237803e+00,1.227077e+00
8.923656e+00,2.234552e+00
4.820240e+00,1.538222e+00
9.681414e+00,2.289462e+00
9.826673e+00,2.252685e+00
5.915424e+00,1.708540e+00
4.046643e+00,1.367182e+00
4.858823e+00,1.546749e+00
4.234657e+00,1.495585e+00
1.953274e+00,7.130716e-01
3.108465e+00,1.096582e+00
2.116377e+00,7.210863e-01
6.143651e+00,1.846109e+00
2.825008e+00,1.065784e+00
2.504578e+00,8.629951e-01
4.631032e+00,1.475352e+00
9.131716e+00,2.279092e+00
6.650911e+00,1.925831e+00
1.490534e+00,3.892275e-01
1.485103e+00,4.749803e-01
5.584949e+00,1.660075e+00
8.833071e+00,2.207263e+00
7.069021e+00,2.006742e+00
7.379598e+00,2.045329e+00
5.738965e+00,1.762095e+00
2.991306e+00,1.063221e+00
7.534861e+00,2.025157e+00
4.612146e+00,1.504814e+00
4.326937e+00,1.426327e+00
6.114818e+00,1.780774e+00
8.321912e+00,2.130973e+00
8.562068e+00,2.204918e+00
3.543582e+00,1.256669e+00
5.829710e+00,1.691165e+00
5.030204e+00,1.692764e+00
5.694499e+00,1.850863e+00
8.111450e+00,2.127866e+00
1.395632e+00,3.665394e-01
1.310163e+00,2.131814e-01
3.508845e+00,1.193348e+00
9.230368e+00,2.166623e+00
2.027288e+00,7.175514e-01
5.989297e+00,1.828962e+00
6.584793e+00,1.871375e+00
7.889018e+00,2.008229e+00
6.478208e+00,1.956162e+00
1.076993e+00,1.635663e-02
9.352304e+00,2.263842e+00
9.103059e+00,2.247431e+00
2.405404e+00,8.502930e-01
2.082488e+00,7.377542e-01
1.374998e+00,3.897242e-01
2.696146e+00,9.486939e-01
3.510601e+00,1.193620e+00
9.129930e+00,2.248894e+00
1.827450e+00,6.239705e-01
5.637011e+00,1.640330e+00
4.890784e+00,1.591977e+00
7.294020e+00,1.980657e+00
1.811993e+00,5.302817e-01
7.699957e+00,2.126672e+00
1.863360e+00,6.000449e-01
8.595775e+00,2.145588e+00
5.485075e+00,1.694609e+00
3.712113e+00,1.242805e+00
8.655071e+00,2.173429e+00
3.456020e+00,1.148492e+00
5.365361e+00,1.643959e+00
6.941112e+00,1.920383e+00
6.845242e+00,1.850806e+00
4.580404e+00,1.411521e+00
2.416225e+00,9.315060e-01
5.167445e+00,1.706020e+00
3.662646e+00,1.310525e+00
7.995341e+00,2.019601e+00
5.051597e+00,1.521709e+00
1.774891e+00,6.096450e-01
5.199216e+00,1.484905e+00
6.768690e+00,1.936776e+00
4.366256e+00,1.347793e+00
6.389878e+00,1.896022e+00
1.489109e+00,4.577377e-01
2.806621e+00,9.802088e-01
3.139394e+00,1.127637e+00
4.487730e+00,1.528531e+00
8.887660e+00,2.132731e+00
9.889121e+00,2.338703e+00
9.477442e+00,2.276475e+00
6.078329e+00,1.847302e+00
8.356492e+00,2.036139e+00
8.368761e+00,2.197752e+00
2.080701e+00,7.132606e-01
3.535520e+00,1.253244e+00
3.408049e+00,1.242488e+00
6.918917e+00,1.872078e+00
7.749109e+00,2.038961e+00
8.099961e+00,2.154859e+00
3.502687e+00,1.217070e+00
5.627021e+00,1.697523e+00
7.803774e+00,2.026045e+00
2.276916e+00,8.794069e-01
4.206296e+00,1.406047e+00
4.364328e+00,1.604213e+00
1.184785e+00,2.070389e-01
7.746863e+00,2.111512e+00
2.499041e+00,8.546638e-01
6.063570e+00,1.728874e+00
1.781375e+00,5.899479e-01
7.675519e+00,2.030779e+00
3.141163e+00,1.154962e+00
8.794031e+00,2.081591e+00
4.089942e+00,1.385574e+00
8.369556e+00,2.042837e+00
5.628132e+00,1.775194e+00
5.221217e+00,1.692107e+00
2.598350e+00,8.552405e-01
5.449208e+00,1.709429e+00
7.874454e+00,2.097654e+00
4.596016e+00,1.567441e+00
9.278897e+00,2.333447e+00
8.314905e+00,2.087465e+00
5.038926e+00,1.601238e+00
7.021514e+00,1.981862e+00
7.828117e+00,2.020760e+00
5.060676e+00,1.604855e+00
9.606835e+00,2.306716e+00
5.544962e+00,1.738068e+00
6.416281e+00,1.776814e+00
5.750319e+00,1.880998e+00
3.630762e+00,1.288040e+00
8.238590e+00,2.098554e+00
4.736839e+00,1.733043e+00
1.915664e+00,6.621091e-01
8.648377e+00,2.186579e+00
7.346985e+00,1.911267e+00
3.581500e+00,1.340960e+00
2.453780e+00,8.887627e-01
4.566706e+00,1.555207e+00
2.281853e+00,8.591340e-01
9.169433e+00,2.220085e+00
8.797953e+00,2.221949e+00
5.398545e+00,1.720604e+00
3.156633e+00,1.185194e+00
3.942209e+00,1.391679e+00
3.302533e+00,1.147757e+00
5.698055e+00,1.715584e+00
2.241833e+00,7.991522e-01
3.192274e+00,1.246107e+00
6.691153e+00,1.981945e+00
2.463729e+00,7.872453e-01
2.262047e+00,8.697795e-01
8.698651e+00,2.103470e+00
2.733310e+00,1.018094e+00
6.451049e+00,1.905779e+00
9.280589e+00,2.174255e+00
1.567309e+00,4.247923e-01
1.752695e+00,5.807927e-01
5.651848e+00,1.752220e+00
4.235456e+00,1.482418e+00
9.613903e+00,2.235436e+00
2.638404e+00,9.304133e-01
8.383016e+00,2.181946e+00
2.375035e+00,7.862380e-01
2.481779e+00,9.077492e-01
3.494898e+00,1.220491e+00
2.131412e+00,8.352760e-01
4.218274e+00,1.439066e+00
5.442177e+00,1.660260e+00
6.509507e+00,1.835945e+00
3.325115e+00,1.099211e+00
4.420336e+00,1.569274e+00
1.893365e+00,6.204469e-01
7.455490e+00,2.065310e+00
4.261246e+00,1.471665e+00
1.875939e+00,7.315304e-01
9.782154e+00,2.159957e+00
8.538878e+00,2.159261e+00
7.407336e+00,1.968048e+00
6.506580e+00,1.897577e+00
8.572058e+00,2.151340e+00
9.991198e+00,2.303046e+00
5.602928e+00,1.744110e+00
3.934654e+00,1.400333e+00
7.067253e+00,2.022594e+00
7.503267e+00,2.014113e+00
1.429146e+00,3.244090e-01
9.295741e+00,2.214706e+00
8.393234e+00,2.071365e+00
3.843385e+00,1.341418e+00
1.811175e+00,6.217255e-01
5.789858e+00,1.863548e+00
5.994920e+00,1.921030e+00
5.769179e+00,1.747809e+00
5.816226e+00,1.837764e+00
1.913636e+00,5.935319e-01
1.799961e+00,5.913365e-01
5.395997e+00,1.686133e+00
6.798931e+00,1.912056e+00
6.815421e+00,1.933169e+00
5.501315e+00,1.831286e+00
9.215038e+00,2.259468e+00
4.202478e+00,1.411554e+00
4.428249e+00,1.644883e+00
8.329678e+00,2.031101e+00
4.448016e+00,1.417427e+00
8.937509e+00,2.272346e+00
5.808259e+00,1.750110e+00
9.294360e+00,2.230068e+00
2.250104e+00,7.719345e-01
7.354338e+00,2.084090e+00
2.815783e+00,1.083715e+00
4.576584e+00,1.467955e+00
8.248828e+00,2.021355e+00
8.510019e+00,2.147350e+00
1.123900e+00,1.182757e-01
2.319305e+00,8.552005e-01
7.842960e+00,2.011157e+00
7.742648e+00,1.939699e+00
1.313626e+00,2.774714e-01
5.758755e+00,1.764308e+00
6.980032e+00,1.968224e+00
7.266278e+00,1.988788e+00
3.461145e+00,1.202956e+00
2.940231e+00,1.070375e+00
9.538450e+00,2.325224e+00
8.502918e+00,2.011893e+00
5.547765e+00,1.650491e+00
7.170488e+00,2.051668e+00
4.692636e+00,1.564642e+00
1.633045e+00,4.579090e-01
8.720225e+00,2.113406e+00
4.158630e+00,1.371998e+00
8.429717e+00,2.179556e+00
4.550683e+00,1.500571e+00
7.066716e+00,2.036422e+00
5.495866e+00,1.707796e+00
1.684945e+00,5.160639e-01
6.582898e+00,1.960694e+00
9.460210e+00,2.324689e+00
6.807905e+00,1.971597e+00
9.800429e+00,2.365343e+00
6.906034e+00,1.875716e+00
4.557036e+00,1.574181e+00
1.289352e+00,3.457975e-01
9.202616e+00,2.229298e+00
3.602230e+00,1.157130e+00
3.028005e+00,1.108568e+00
6.088851e+00,1.824259e+00
4.981280e+00,1.606691e+00
5.396505e+00,1.774278e+00
6.084561e+00,1.844462e+00
1.815468e+00,6.629783e-01
6.844043e+00,1.939796e+00
9.840794e+00,2.282329e+00
8.804110e+00,2.097821e+00
8.042570e+00,2.128823e+00
7.766468e+00,2.017038e+00
3.288517e+00,1.229548e+00
7.188558e+00,1.941150e+00
1.165206e+00,1.865755e-01
2.201267e+00,6.354129e-01
3.327724e+00,1.215781e+00
6.012750e+00,1.798942e+00
7.963176e+00,2.109800e+00
2.575459e+00,9.625194e-01
6.167350e+00,1.706972e+00
1.750342e+00,5.625453e-01
4.499308e+00,1.446096e+00
9.411869e+00,2.357565e+00
7.785043e+00,1.939411e+00
1.779477e+00,4.703347e-01
4.557859e+00,1.575902e+00
4.641671e+00,1.494948e+00
2.895826e+00,1.108260e+00
4.937933e+00,1.605123e+00
6.160414e+00,1.736218e+00
5.547875e+00,1.593109e+00
3.528623e+00,1.282782e+00
7.625083e+00,2.069986e+00
4.523839e+00,1.485818e+00
8.740240e+00,2.237086e+00
3.615980e+00,1.330029e+00
4.879678e+00,1.594361e+00
8.927677e+00,2.077836e+00
7.524970e+00,2.054973e+00
7.174302e+00,2.078037e+00
5.657174e+00,1.647379e+00
7.790118e+00,2.116626e+00
3.035636e+00,1.162101e+00
4.078239e+00,1.434813e+00
7.512874e+00,2.033251e+00
4.988706e+00,1.576100e+00
1.208404e+00,2.433944e-01
1.626813e+00,4.940087e-01
1.700639e+00,5.670716e-01
7.221099e+00,2.027151e+00
5.971155e+00,1.708912e+00
2.884856e+00,1.039269e+00
3.569979e+00,1.302810e+00
3.480250e+00,1.262287e+00
8.786663e+00,2.175691e+00
6.096921e+00,1.790385e+00
1.017128e+00,3.483479e-02
4.474811e+00,1.535327e+00
3.949730e+00,1.330161e+00
4.681664e+00,1.471213e+00
6.464750e+00,1.903939e+00
2.463253e+00,9.817464e-01
4.068279e+00,1.328012e+00
3.133683e+00,1.086724e+00
9.361939e+00,2.249447e+00
8.867737e+00,2.111148e+00
9.934423e+00,2.370909e+00
2.668744e+00,9.817781e-01
2.827476e+00,1.084093e+00
7.385238e+00,1.948701e+00
3.294166e+00,1.186347e+00
6.840764e+00,1.922030e+00
7.151884e+00,2.029722e+00
8.952216e+00,2.165590e+00
5.093509e+00,1.668716e+00
7.161132e+00,1.978812e+00
7.686635e+00,2.183330e+00
7.972920e+00,2.164298e+00
2.004147e+00,7.179655e-01
9.122714e+00,2.212966e+00
9.996938e+00,2.335686e+00
9.253569e+00,2.263489e+00
5.703737e+00,1.661003e+00
8.944267e+00,2.270800e+00
4.133837e+00,1.346847e+00
5.928845e+00,1.879945e+00
8.178782e+00,2.184027e+00
9.306343e+00,2.269285e+00
8.261904e+00,2.092369e+00
9.371957e+00,2.175535e+00
7.636612e+00,2.017314e+00
4.164882e+00,1.398733e+00
3.537377e+00,1.283965e+00
7.647250e+00,2.067772e+00
1.108536e+00,7.967268e-02
1.628376e+00,5.244590e-01
6.522300e+00,1.887739e+00
7.379719e+00,1.995594e+00
7.261894e+00,1.963842e+00
8.957896e+00,2.243042e+00
5.545685e+00,1.800666e+00
6.278071e+00,1.933583e+00
1.761723e+00,5.156135e-01
6.686268e+00,1.805432e+00
8.589631e+00,2.157153e+00
3.904241e+00,1.263051e+00
9.983241e+00,2.328544e+00
8.030245e+00,2.073505e+00
3.637609e+00,1.384348e+00
9.090156e+00,2.164458e+00
4.179946e+00,1.381342e+00
3.124875e+00,1.186425e+00
4.479956e+00,1.473136e+00
1.510052e+00,2.739691e-01
3.564141e+00,1.308475e+00
9.240323e+00,2.230742e+00
1.742125e+00,6.128897e-01
5.140695e+00,1.531024e+00
8.055272e+00,2.075587e+00
1.368304e+00,4.012440e-01
5.746580e+00,1.670342e+00
7.311734e+00,2.029713e+00
3.042535e+00,1.162154e+00
1.996860e+00,6.953815e-01
2.327547e+00,7.932916e-01
1.929564e+00,6.511935e-01
7.960026e+00,2.031623e+00
1.321766e+00,3.534968e-01
9.335988e+00,2.250284e+00
7.084228e+00,1.918633e+00
2.201230e+00,8.055822e-01
5.377261e+00,1.575619e+00
8.216293e+00,2.123252e+00
5.373020e+00,1.740712e+00
5.783573e+00,1.821986e+00
